url1,label1,url2,label2,url0
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9053/,53 文久1年4月,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9101/,付録1 川路日記他,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9102/,付録2 村垣公務日記,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9103/,付録3 村垣公務日記他,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9104/,付録4 村垣公務日記,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9105/,付録5 村垣公務日記,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9106/,付録6 村垣公務日記,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9107/,付録7 村垣公務日記,古文書
bakumatsu,幕末,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/9108/,付録8 対話書（万延1年閏3月-8月）,古文書
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0301/,原文編之上 元和1年5月～2年11月,海外史料
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0302/,原文編之中 元和2年12月～4年12月,海外史料
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0303/,原文編之下 元和6年11月～8年2月,海外史料
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0401/,訳文編之上 元和1年5月～3年6月,海外史料
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0402/,訳文編之下 元和3年6月～8年2月,海外史料
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0403/,訳文編付録（上）元和5年1月～9年11月,海外史料
igirisu,イギリス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0404/,訳文編付録（下）総索引,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0501/,原文編之1 天文16年11月～21年11月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0502/,原文編之2 天文21年12月～弘冶1年11月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0503/,原文編之3 弘冶1年12月～永禄2年11月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0601/,訳文編之1(上) 天文16年11月～19年10月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0602/,訳文編之1(下) 天文19年12月～21年11月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0603/,訳文編之2(上) 天文21年12月～23年11月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0604/,訳文編之2(下）天文23年12月～弘冶1年12月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0605/,訳文編之3 弘冶1年11月～永禄2年11月,海外史料
iezusu,イエズス,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/58/0701/,原訳文編之4 永禄2年12月～永禄4年8月,海外史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0101/,１　仁和 3年 8月～寛平3年12月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0102/,２　寛平 4年正月～延喜元年10月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0103/,３　延喜元年11月～8年雑載,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0104/,４　延喜 9年正月～18年6月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0105/,５　延喜18年 7月～延長5年10月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0106/,６　延長 5年11月～承平5年雑載,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0107/,７　承平 6年正月～天慶4年8月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0108/,８　天慶 4年 9月～天暦元年5月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0109/,９　天暦元年 6月～7年7月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0110/,10 天暦 7年 8月～応和元年11月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0111/,11 応和元年12月～康保4年5月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0112/,12 康保 4年 5月～安和2年8月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0113/,13 安和 2年 8月～天禄3年6月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0114/,14 天禄 3年 7月～天延2年3月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0115/,15 天延 2年 4月～貞元元年6月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0116/,16 貞元元年 7月～2年是歳,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0117/,17 貞元 2年雑載～天元3年6月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0118/,18 天元 3年 7月～4年10月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0119/,19 天元 4年11月～5年12月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0120/,20 天元 5年閏12月～永観2年2月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0121/,21 永観 2年 3月～雑載,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0122/,22 寛和元年正月～3月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0123/,23 寛和元年 4月～12月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0124/,24 寛和元年是歳～2年6月,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0125/supple,別 1(補遺) 仁和 3年～延喜18年,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0126/supple,別 2(補遺) 仁和 3年～延喜21年,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0127/supple,別 3(補遺) 仁和 3年～延長 6年,大日本史料
hennen01,１編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0128/supple,別 4(補遺) 延長 7年～承平 4年,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0201/,1 寬和2年6月～正暦4年6月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0202/,2 正暦4年7月～長徳3年8月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0203/,3 長徳3年9月～長保2年9月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0204/,4 長保2年9月～5年12月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0205/,5 寛弘元年正月～4年11月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0206/,6 寛弘4年12月～8年6月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0207/,7 寛弘8年7月～長和2年10月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0208/,8 長和2年11月～4年5月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0209/,9 長和4年6月～5年2月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0210/,10 長和5年3月～7月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0211/,11 長和5年8月～寬仁元年6月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0212/,12 寬仁元年7月～11月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0213/,13 寬仁元年12月～2年11月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0214/,14 寬仁2年12月～3年9月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0215/,15 寬仁3年10月～4年7月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0216/,16 寬仁4年8月～治安元年4月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0217/,17 治安元年4月～雑載,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0218/,18 治安2年正月～3年2月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0219/,19 治安3年3月～11月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0220/,20 治安3年12月～万寿元年11月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0221/,21 万寿元年12月～2年7月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0222/,22 万寿2年8月～3年正月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0223/,23 万寿3年2月～4年2月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0224/,24 万寿4年3月～10月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0225/,25 万寿4年11月～12月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0226/,26 万寿4年12月～年中雑載,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0227/,27 長元元年正月～10月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0228/,28 長元元年11月～同2年9月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0229/,29 長元2年10月～同3年7月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0230/,30 長元3年8月～同4年6月,大日本史料
2hen,２編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0231/,31 長元4年7月～同5年3月,大日本史料
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0101/,1 高野山文書之一,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0102/,2 高野山文書之二,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0103/,3 高野山文書之三,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0104/,4 高野山文書之四,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0105/,5 高野山文書之五,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0106/,6 高野山文書之六,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0107/,7 高野山文書之七,古文書
kouyasan,高野山,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0108/,8 高野山文書之八,古文書
asano,浅野,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0201/,1 浅野家文書,古文書
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1001/,1 細川忠興文書一,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1002/,2 細川忠興文書二,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1003/,3 細川忠興文書三,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1004/,4 細川忠興文書四,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1005/,5 細川忠興文書五,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1006/,6 細川忠興文書六,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1007/,7 細川忠興文書七,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1008/,8 細川忠興八・忠利一,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1009/,9 細川忠利文書二,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1010/,10 細川忠利文書三,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1011/,11 細川忠利文書四,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1012/,12 細川忠利文書五,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1013/,13 細川忠利文書六,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1014/,14 細川忠利文書七,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1015/,15 細川忠利八稲葉正利,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1016/,16 細川忠利文書九,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1017/,17 細川忠利文書十,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1018/,18 細川忠利文書十一,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1019/,19 細川忠利文書十二,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1020/,20 細川忠利文書十三,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1021/,21 細川忠利文書十四,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1022/,22 細川忠利文書十五,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1023/,23 細川忠利文書十六,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1024/,24 細川忠利文書十七,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1025/,25 細川忠利文書十八,近世史料
hosokawa,細川,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/1026/,26 細川忠利文書十九,近世史料
ueda,上田藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0101/,上田藩村明細帳上,近世史料
ueda,上田藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0102/,上田藩村明細帳中,近世史料
ueda,上田藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0103/,上田藩村明細帳下,近世史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0301/,1 応徳3年11月～寛治4年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0302/,2 寛治5年1月～寛治7年9月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0303/,3 寛治7年10月～嘉保2年11月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0304/,4 嘉保2年12月～承徳元年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0305/,5 承徳2年1月～康和3年6月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0306/,6 康和3年7月～康和4年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0307/,7 康和5年1月～長治2年1月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0308/,8 長治2年2月～嘉承元年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0309/,9 嘉承2年1月～嘉承2年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0310/,10 天仁元年1月～天永元年7月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0311/,11 天永元年8月～天永2年8月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0312/,12 天永2年9月～天永3年2月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0313/,13 天永3年3月～天永3年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0314/,14 永久元年1月～永久2年1月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0315/,15 永久2年2月～永久2年11月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0316/,16 永久2年12月～永久3年11月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0317/,17 永久3年12月～永久4年11月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0318/,18 永久4年12月～永久5年12月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0319/,19 永久5年雑載～元永元年4月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0320/,20 元永元年5月～元永元年11月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0321/,21 元永元年12月～元永2年3月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0322/,22 元永2年4月～元永2年7月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0323/,23 元永2年8月～元永年中雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0324/,24 保安元年1月～保安元年7月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0325/,25 保安元年8月～保安元年雑載,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0326/,26 保安2年1月～保安2年5月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0327/,27 保安2年5月～保安2年11月,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0328/,28 保安2年11月～保安2年補遺,大日本史料
3hen,３編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0329/,29 保安3年1月～保安3年4月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0401/,1 文治１年11月～３年８月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0402/,2 文治３年９月～建久１年１月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0403/,3 建久１年１月～３年２月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0404/,4 建久３年３月～６年８月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0405/,5 建久６年９月～９年１２月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0406/,6 正治１年１月～建仁１年３月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0407/,7 建仁１年４月～３年１２月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0408/,8 元久１年１月～建永１年４月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0409/,9 建永１年５月～承元２年２月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0410/,10 承元２年３月～４年１２月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0411/,11 建暦１年１月～２年１１月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0412/,12 建暦２年12月～建保１年12月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0413/,13 建保２年１月～４年３月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0414/,14 建保４年４月～承久１年1月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0415/,15 承久１年2月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0416/,16 承久３年５月～７月,大日本史料
4hen,４編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0417/,17 建久４年１月～建仁３年12月,大日本史料
yama,山内,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/1501/,1 山内首藤家文書,古文書
simazu,島津,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/1601/,1 島津家文書之一,古文書
simazu,島津,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/1602/,2 島津家文書之二,古文書
simazu,島津,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/1603/,3 島津家文書之三,古文書
simazu,島津,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/1604/,4 島津家文書之四,古文書
simazu,島津,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/1605/,5 島津家文書之五,古文書
higohan,肥後藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0201/,肥後藩人畜改帳1,近世史料
higohan,肥後藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0202/,肥後藩人畜改帳2,近世史料
higohan,肥後藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0203/,肥後藩人畜改帳3,近世史料
higohan,肥後藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0204/,肥後藩人畜改帳4,近世史料
higohan,肥後藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0205/,肥後藩人畜改帳5,近世史料
kokura,小倉藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0401/,小倉藩人畜改帳１,近世史料
kokura,小倉藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0402/,小倉藩人畜改帳２,近世史料
kokura,小倉藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0403/,小倉藩人畜改帳３,近世史料
kokura,小倉藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0404/,小倉藩人畜改帳４,近世史料
kokura,小倉藩,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0405/,小倉藩人畜改帳５,近世史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0501/,1 承久3年7月～貞応2年5月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0502/,2 貞応2年6月～嘉禄元年12月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0503/,3 嘉禄元年是歳～安貞元年6月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0504/,4 安貞元年7月～寛喜元年2月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0505/,5 寛喜元年3月～同2年12月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0506/,6 寛喜2年是歳～同3年10月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0507/,7 寛喜3年10月～貞永元年6月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0508/,8 貞永元年7月～天福元年5月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0509/,9 天福元年5月～嘉禎元年4月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0510/,10 嘉禎元年5月～同2年11月,大日本史料
